,Ticker,Year,MarketCap,TrailingPE,PriceToBook,PriceToSales,ReturnOnEquity,ReturnOnAssets,DebtToEquity,CurrentRatio,ProfitMargin,EpsGrowth5Y,RevenueGrowth,EpsGrowthYoY,Unnamed: 0
2,DH,2022,1237653231.3365936,-171.3726434971744,1.304278379519193,5.558664070713593,-0.0076107735336456,-0.0034023925104022,1.2368887511881954,,-0.0324361225763856,,-0.1144004932084402,0.964316066169931,
3,DH,2021,2632025889.137268,-50.70559237761555,3.0207651333878123,15.840881887509587,-0.0595745950642193,-0.0245124359008868,1.4303824925887545,,-0.3124089699916944,,-0.2537535986490188,-6.187482691775132,
0,DHI,2024,42711867977.13574,8.979873008396211,1.6873624402332317,1.1606044329056977,0.1879049334723934,0.1317405406004271,0.4263258114471729,,0.129245083067492,-0.267,,,
1,DHI,2023,45953809557.08789,9.683252113932168,2.0247358393514285,1.295919097277185,0.2090966769767626,0.1456522539776075,0.4355883363734898,,0.1338309776539464,-0.267,-0.0364388311314243,-0.0022496005382221,
2,DHI,2022,27833976884.86084,4.751852647863567,1.4350147649222191,0.8313613167521159,0.3019905858333806,0.1929913578091074,0.5647881296948387,,0.1749551971326164,-0.267,-0.0558482137821344,0.234275238637082,
3,DHI,2021,28240599379.78711,6.76291953153578,1.897061053960777,1.016792540551559,0.2805091861753938,0.1738764735029709,0.613267054042253,,0.1503481648436318,-0.267,-0.1704241338112306,-0.2871020059752454,
0,DHIL,2024,400827835.6100464,9.283207915127877,2.4694270406083514,2.6528176848401976,0.26601009728374,0.1761445726117498,0.5101804917377033,,0.2857651912026205,-0.184,,,
1,DHIL,2023,410546105.2812195,9.722493307181448,2.560842561693341,3.0029037654987163,0.2633936049924347,0.1819364511194387,0.4477231108543528,,0.3088614896017098,-0.184,-0.0951636224465763,-0.0220323537627465,
2,DHIL,2022,453269274.11590576,11.21007257847702,2.7693716434078715,2.933857306160787,0.2470431501688023,0.1618520486294589,0.5263517036746211,,0.261716174058828,-0.184,0.1300476882903803,-0.042445343818143,
3,DHIL,2021,445022315.5027771,5.997556105001471,2.413053425993574,2.442576120194324,0.4023394502272825,0.2593036050666851,0.5516153357135656,,0.4072619042542037,-0.184,0.1792785223805669,0.8350994866784124,
0,DHR,2024,170134362481.92188,43.63538406820258,3.4340746923263,7.12604659610144,0.0786993117090204,0.0502824275876299,0.5651454292230991,,0.1633089005235602,-0.09,,,
1,DHR,2023,164266580351.53125,34.48081031728196,3.07120705140656,6.875955644685276,0.089070037019033,0.0563867058043745,0.5796283139513143,,0.1994139807450816,-0.09,0.0006282722513089,0.2218517568607335,
2,DHR,2022,160154742916.6172,22.215944363520208,3.308025424807229,6.011137744121052,0.1489032098153426,0.085465323058684,0.74226463419672,,0.2705776376534174,-0.09,0.1152365006278777,0.5132241813602015,
3,DHR,2021,184958131971.04688,28.75145841303387,4.4143805811844405,7.457387790139782,0.1535358839113105,0.0773345835737641,0.9853457123081696,,0.2593742440125796,-0.09,-0.0690988252073715,-0.1076432237480926,
0,DIN,2024,419075039.88075256,6.458237631079559,-1.9399915742631555,0.5159078473884873,-0.3003902434508075,0.0362395732342073,-9.289011614719076,,0.0798836891516251,-0.534,,,
1,DIN,2023,673669794.1017151,6.932470919792079,-2.6842214496390664,0.8106073078276568,-0.3871954863850438,0.0558390656253824,-7.9341326193151485,,0.1169290599565859,-0.534,0.0230972072100907,0.497549699491447,
2,DIN,2022,966331304.8942566,11.913689942107194,-3.209507329829073,1.0626008133853415,-0.2693965803563125,0.0431099590696952,-7.2490567416402065,,0.0891915786417887,-0.534,0.0942570283057463,-0.16531859718449,
3,DIN,2021,1039798923.4176636,10.624937907889148,-4.282409170319075,1.1602736135314775,-0.4030526302783692,0.0489475163626869,-9.234383687455468,,0.1092028606275392,-0.534,-0.0145535197855293,0.206544118553587,
0,DINO,2024,6359081867.218018,35.92701619897185,0.6853936050030198,0.2225011150181251,0.0190773873679672,0.0106351018446193,0.7938133218366027,,0.0061931420573827,,,,
1,DINO,2023,9289499765.51056,5.842452682711043,0.9135116300039884,0.2906238194691077,0.1563575572819353,0.0897493790923459,0.742157537614318,,0.0497434613940683,,0.118404478656403,7.983050847457627,
2,DINO,2022,8501608824.996948,2.908521664384861,0.9197078073281376,0.2225260783928006,0.3162114343482642,0.1612646680918792,0.9608227771758738,,0.0765083104305719,,0.1952509072706795,0.8383647798742139,
3,DINO,2021,5575133863.639832,9.98548130411702,0.9801769662431346,0.3031753120205299,0.0981602124515527,0.0432252634649656,1.2708991127633558,,0.0303616123036082,,-0.5186718492343934,-0.8089893944577489,
0,DIS,2024,197321045596.5684,39.68645325755598,1.9595718359872123,2.159795159822773,0.0493763406689441,0.0253390344462055,0.9486275522364344,,0.0544214708683136,,,,
1,DIS,2023,159756063797.85352,67.86578750970837,1.6091951186866396,1.797071517895268,0.0237114336654008,0.011450585906148,1.070761606414376,,0.0264797858219532,,-0.0269589868762382,-0.5265486725663717,
2,DIS,2022,168293716768.8125,53.51151566575914,1.771363640628289,2.034449321447892,0.0331024755810037,0.0154446032283886,1.1433037217918491,,0.0380189066995478,,-0.0694728790298994,0.3360237892948173,
3,DIS,2021,280276458434.71094,140.48945284947916,3.1650701662813336,4.157294171211115,0.0225288810091131,0.0097981916320005,1.2992896909195624,,0.0295915037527069,,-0.1850051981335074,-0.3656597774244833,
0,DJCO,2024,767738152.3742676,9.82855801690202,2.753881687522482,10.978509564774814,0.2801918331037649,0.193462501516979,0.4483004763544536,,1.1170010438861162,1.897,,,
1,DJCO,2023,443807962.8143311,20.68841892664232,2.213848339715024,6.55463768205602,0.1070090637455167,0.0604520092430817,0.770149000593608,,0.316826418939875,1.897,-0.0317741774034405,-0.7253722171725577,
2,DJCO,2022,399179197.18566895,-5.278472405396024,2.229839608448745,7.390975526035826,-0.4224403268963282,-0.2369833694231787,0.782573722048744,,-1.4002110759317892,1.897,-0.2023364693024561,-4.525265709490957,
3,DJCO,2021,515158820.0,4.562965633303809,2.023078844333788,10.318654381572358,0.4433692924548678,0.2951201915536549,0.5023346593832101,,2.2613920881321983,1.897,-0.075617026791831,2.492912302972601,
0,DKNG,2024,19032567956.32764,-37.518491491622335,18.832454296968056,3.991981867212598,-0.5019512658490876,-0.1184214672977373,3.2386847359953137,,-0.1064003830778746,,,,
1,DKNG,2023,16992834020.8396,-21.184321505219277,20.222197652806955,4.636019663059214,-0.9545832113539592,-0.2033382122485275,3.694558886881683,,-0.2188420177590779,,-0.2312029345812309,-0.5812452566111752,
2,DKNG,2022,5990172061.665527,-4.347045408748796,4.528769761135447,2.6736337127339094,-1.041804107226696,-0.3410730586373978,2.054489590555027,,-0.6150461891548212,,-0.3887528567877987,-0.7178841152813342,
3,DKNG,2021,13518830962.249146,-8.875312065920086,8.05398001239726,10.430995514939251,-0.9074587972318604,-0.374336393667914,1.424179995805849,,-1.1752821126135684,,-0.4215364605766402,-0.1053769012334659,
0,DKS,2024,13026545673.934937,12.447500402701658,4.977129193974562,1.00324594722751,0.3998496913399822,0.1123869063523169,2.557796048647432,,0.0805981855609951,-0.018,,,
1,DKS,2023,7709427458.061218,7.390611269133344,3.053694535010264,0.6233266526021994,0.4131856518775278,0.116004811283028,2.561797543633248,,0.0843403380185213,-0.018,-0.0474570290084277,-0.0032307105747721,
2,DKS,2022,6807017251.247406,4.478680921767312,3.238990577234244,0.5537145923922074,0.723201905608431,0.16809615827862,3.3023107310383684,,0.1236334094936391,-0.018,-0.0060501942158429,0.4570181510020726,
3,DKS,2021,5687212677.5894165,,,,,,,,,-0.018,,,
0,DLB,2024,4696470086.627197,17.937439460048495,1.895907529110812,3.687204722719652,0.1056955499882526,0.0841900519883418,0.2554398945244598,,0.2055591452131196,-0.069,,,
1,DLB,2023,5079189277.453613,25.312920009636457,2.156676692052827,3.907838218490421,0.0852006284234215,0.06733951592172,0.265239692582056,,0.1543811704458724,-0.069,0.020430690865582,-0.233625513224482,
2,DLB,2022,4404419165.075684,23.92574796197278,1.9608460953874567,3.512875861546271,0.0819554773587014,0.0684453298472457,0.1973859654355856,,0.1468240770206884,-0.069,-0.0353538850727527,-0.0825741567658081,
3,DLB,2021,5388401366.40625,17.36922113937939,2.0740742578774696,4.205561859929826,0.1194108959310294,0.099889976034288,0.1954242124358972,,0.2421272563796774,-0.069,0.0219039347005446,0.6852194886113631,
0,DLR,2024,59988693659.15479,99.5679491097857,2.9108421823433552,10.79910697220124,0.0292347307378381,0.0133048120538783,1.1973050516948978,,0.1084596706947726,-0.67,,,
1,DLR,2023,42970492834.85962,45.28749147363367,2.337150953465047,7.8455384803747155,0.0516069863314406,0.0215091345100831,1.3993055744408578,,0.1732385306645297,-0.67,-0.0140247432568468,0.5748609935434613,
2,DLR,2022,31193769090.810303,82.59224402095482,1.851081656532164,6.648523603096423,0.0224122940171297,0.0091041103581588,1.461777497791907,,0.0804981591420327,-0.67,-0.1433664879759418,-0.6019510179819948,
3,DLR,2021,47730535967.17676,27.924694833946614,2.763322705525782,10.779541091469184,0.0989562364766311,0.0469969666941255,1.105587731239693,,0.3860218045557673,-0.67,-0.0562577448392249,3.525632539371538,
0,DLTR,2024,15019851374.75586,-15.04392164939489,2.0538282499563603,0.8950456987179541,-0.1365221315174139,-0.0453333938747247,2.0115135852101025,,-0.0594955038704256,0.167,,,
1,DLTR,2023,28808394438.842773,17.833598142158458,3.2918236232466174,1.8692790733441116,0.1845854996286351,0.0701673609271091,1.6306461749414387,,0.104817830840606,0.167,-0.0816156271043018,2.617988782051282,
2,DLTR,2022,30045963374.75586,22.626676236731576,3.8927205253295143,1.1415119133913294,0.1720411997149705,0.0611321345376534,1.8142514737319428,,0.0504498275154628,0.167,0.7078934561853162,-0.1779744954809954,
3,DLTR,2021,29417789561.157227,,,,,,,,,0.167,,,
0,DLX,2024,949541520.1663972,17.98305973573723,1.5296632474263427,0.4475252020215269,0.0850613449493517,0.0186511227691912,3.560655463051267,,0.0248859320159056,0.274,,,
1,DLX,2023,828108696.591568,31.704008292173352,1.370827547685572,0.3777420089731911,0.0432383039725605,0.0084788072019222,4.099573907372031,,0.0119146451607017,0.274,0.0332266452253576,-0.5053217681148441,
2,DLX,2022,715705872.8885651,10.944351600100392,1.1853183256436473,0.3197956545719478,0.1083041160366937,0.0212561595569019,4.095187385414924,,0.0292201554059186,0.274,0.0208688750421939,1.5036370597243491,
3,DLX,2021,1164594832.5325012,18.59394939620489,2.027787449692507,0.5759057265600241,0.1090563067847429,0.0203725364170513,4.35310402947496,,0.0309727489458247,0.274,-0.0964307576820479,-0.0422356449269821,
0,DMRC,2024,936649900.2685548,-24.0105075690478,15.27752695800869,24.3804961286,-0.6362850478722537,-0.5148747459282528,0.2358055097946468,,-1.0154094434900307,,,,
1,DMRC,2023,771992633.4228516,-16.79742016629717,12.47624534839846,22.15123334833582,-0.7427477091649562,-0.570550700168835,0.3018084263942984,,-1.3187283004791828,,-0.092847102920506,-0.1781338118431171,
2,DMRC,2022,417893266.8457031,-6.988415446096912,4.284327115498289,13.838900117419051,-0.6130613081812589,-0.5255719521520167,0.1664650399835964,,-1.980262940027155,,-0.1335399271183036,-0.3011162122761592,
3,DMRC,2021,808631049.8657227,-23.263933078216365,14.614694557486402,30.49136688784776,-0.6282125429242725,-0.5357759417966582,0.172528465570215,,-1.3106711915535445,,-0.1217670629532735,0.4187263788086558,
0,DNTH,2024,822652797.5463867,-9.681799215553752,2.3339190856322163,131.94110626245177,-0.2410625374137887,-0.2271849800004278,0.0610848367411206,,-13.627746591820369,,,,
1,DNTH,2023,478219196.3195801,-10.979662411194584,2.8318777540094757,169.2212301201628,-0.2579202937170604,-0.2427747275716953,0.0623852667732575,,-15.412243453644727,,-0.5467522052927025,0.4874012875283927,
2,DNTH,2022,15436799.654960632,-0.5420985972383984,-0.3479264256887989,2.405610044407142,0.6418139199423007,-0.3426302490675009,-2.873196898665705,,-4.437587657784011,,1.2707006369426752,0.3462059465044197,
3,DNTH,2021,150187202.45361328,-11.456800858464664,-8.707009244223624,101.75284719079492,0.7599860861499217,-1.387048989524918,-1.5479158212070263,,-8.881436314363144,,-0.7699859747545582,0.5396474223907852,
0,DNUT,2024,1572540413.6657715,508.0906021537226,1.3860635780638018,0.9442435729533388,0.0027279850723246,0.0010074771405227,1.7077389278622028,,0.0018584157411115,,,,
1,DNUT,2023,2375561652.7557373,-62.63840877404713,2.0309448395469007,1.4089057690129063,-0.0324233146929552,-0.0117031085678172,1.77048738846337,,-0.0224926813529889,,0.0124336719713077,-13.253634894991922,
2,DNUT,2022,1811507071.3043213,-115.95871663707088,1.514217684810171,1.1840704879046324,-0.0130582480448571,-0.0049616694991991,1.631825446447976,,-0.0102111382588904,,-0.092643158429136,0.5880817402768622,
3,DNUT,2021,2873556038.6657715,-117.25928501859836,2.333210217585389,2.0756824037903825,-0.0198978717737816,-0.0077914216149156,1.553817872683176,,-0.0177016464279239,,-0.0951089549760833,-0.5686851875560107,
0,DOC,2024,13664721874.73291,56.20058186052969,1.6265055301995686,5.060166614786248,0.0289410799026243,0.0121947482364931,1.3732412790628472,,0.0900376196699141,5.0,,,
1,DOC,2023,12592966848.873049,41.15227607316467,1.9830051068654149,5.773933758400629,0.0481870092273834,0.0194924468989766,1.472086212527435,,0.1403065470336354,5.0,-0.1923554194135864,0.2585608409900387,
2,DOC,2022,15705525045.75293,31.382868275794195,2.3600647190238795,7.619684008733321,0.07520232689643,0.0317317692869718,1.369938033279031,,0.2427975652757792,5.0,-0.0549403187432571,0.6354061481851841,
3,DOC,2021,20611816928.38037,40.771881410729854,3.1635195816081376,10.870156550408806,0.077590718704867,0.033133827328021,1.3417372806566523,,0.2666091476354615,5.0,-0.0800483995074661,0.0101728647674388,
0,DOCS,2024,7529885440.0,51.02170617012915,8.353572776479176,15.838319303692298,0.163725861080079,0.1367292523258851,0.1974457425529483,,0.3104231608970557,0.543,,,
1,DOCS,2023,3904587930.831055,34.60961841932187,4.041531173100388,9.317669241122951,0.1167747972293182,0.0992340494402263,0.1767613826911054,,0.269221958134074,0.543,-0.118568345596123,-0.2355571817701345,
2,DOCS,2022,4196199742.974121,27.110210701266425,4.77603960757087,12.214304094257924,0.176171246332208,0.1561324527894593,0.128344832766898,,0.4505425733813033,0.543,-0.180178116319693,0.3719707848038434,
3,DOCS,2021,6522249777.558594,,,,,,,,,0.543,,,
0,DOCU,2024,18086660277.733154,244.4804038623027,16.009591841773325,6.548672346513412,0.0654841516491862,0.0248982765061639,1.630067652794141,,0.0267860828232343,1.125,,,
1,DOCU,2023,11333714149.552368,-116.2980908895722,18.360526221275304,4.504808051763422,-0.1578747000989815,-0.0323475132106534,3.880582289923488,,-0.0387350129078287,1.125,-0.0890577512000874,-2.317301973506353,
2,DOCU,2022,11418580242.92395,-163.17852182068066,41.44630092203697,5.418806851952769,-0.2539936044253602,-0.0275358925574467,8.224091933663153,,-0.0332078437253376,1.125,-0.1624466645335792,0.2819586676791101,
3,DOCU,2021,27466423197.48633,,,,,,,,,1.125,,,
0,DOMO,2024,258060372.7051735,-3.414897282022701,-1.6806714125094335,0.8089945819610503,0.492158701626874,-0.3348799078259328,-2.4696573013950216,,-0.2369015859481048,,,,
1,DOMO,2023,351967744.9241638,-3.334575180947256,-2.4041512631431954,1.1403643179839744,0.7209767759562842,-0.4359521882073056,-2.65379781420765,,-0.3419818885774919,,-0.0324274504763487,-0.3967499900752954,
2,DOMO,2022,472494482.1275711,-4.627263293157164,-3.75061107596224,1.831650839187207,0.8105462858594358,-0.4174799357289167,-2.9415215355062,,-0.3958389058811216,,-0.1642145506974031,0.0325908802379892,
0,DOV,2024,25527961037.8418,9.464875218229254,3.6709772392508992,3.29567014508456,0.387852682112558,0.2156120794681657,0.7988448655995776,,0.3482000627686176,-0.63,,,
1,DOV,2023,19898029711.914062,18.82806824943516,3.896528067456571,2.589380162279648,0.2069531518494185,0.0931247996984274,1.2223205045230638,,0.1375276596608539,-0.63,-0.0079310252676606,-0.6081651357778614,
2,DOV,2022,18464379108.39844,17.331326318969488,4.307700067702673,2.353897186421213,0.2485499371728872,0.0977721417270965,1.5421345260764012,,0.1358174869654854,-0.63,0.0207818984664666,0.0080883549641001,
3,DOV,2021,23962158295.41016,21.32209868093424,5.719536495617205,3.03046829739194,0.268244537332129,0.1080217504914391,1.483245606664999,,0.1421280495292763,-0.63,0.0080195824314962,0.0548557504580542,
0,DOW,2024,26353236130.45532,23.614010869583623,1.518480906393277,0.6133794835316851,0.0643042350907519,0.0194723618090452,2.302333621434745,,0.0259752350805325,,,,
1,DOW,2023,34614675156.596924,58.76854865296591,1.8603039262963896,0.7757311450987613,0.0316547535873596,0.0101609536460399,2.115332939216424,,0.0131997669311102,,0.0385904478167768,-0.4722222222222222,
2,DOW,2022,33657602797.46997,7.345613879849404,1.6245584900796397,0.5915012266259528,0.2211603436625157,0.0756068181443162,1.9251375615406887,,0.0805244103897929,,0.2752005737080364,6.7792869269949065,
3,DOW,2021,34243558037.28809,5.426011414559988,1.8851394460384303,0.6229726029196639,0.3474263693916873,0.100190506429592,2.46765758326452,,0.1148122544025614,,-0.0339882605180837,0.3773461370580532,
0,DOX,2024,9311483071.31195,18.87984531802089,2.693534196162181,1.8604402669640132,0.1426671750107608,0.0772292567249522,0.8473203169475287,,0.0985410757146519,0.434,,,
1,DOX,2023,9669001685.531616,17.882080167949148,2.743945225973631,1.9782921270435323,0.1534466460390736,0.0841484904335792,0.8235222669881794,,0.1106298656791234,0.434,-0.0234643872344175,0.0963347303410199,
2,DOX,2022,9562867099.0448,17.402820193311385,2.718446577658965,2.0894691300395896,0.1562072438525668,0.0859886082123587,0.8166039327767116,,0.1200649726210845,0.434,-0.0636009861791695,0.0162601325296971,
